,Price,Brand Name,Year,Kms Driven,Fuel Type,Model Variant
2386,145000,Maruti Suzuki,2008,95000,Petrol,Maruti Suzuki Alto LXi BSII
2387,180000,Hindustan Motors,2014,84000,Diesel,Hindustan Motors Ambassador Grand 2000 DSZ
2388,450000,Hyundai,2011,100000,Petrol,Hyundai Xcent 
2389,1600000,Toyota,2017,74000,Diesel,Toyota Innova Crysta 2.4 VX 8 STR
2390,130000,Mitsubishi,2002,90000,Petrol,Mitsubishi Lancer 1.5 GLXi
2391,85000,Tata,2003,127000,Diesel,Tata Indica V2 DL
2392,550000,Mercedes Benz,2008,89500,Diesel,Mercedes Benz C Class 220 CDI Elegance AT
2393,190000,Maruti Suzuki,2007,74699,Petrol,Maruti Suzuki Wagon R VXi BS III
2394,225000,Hyundai,2011,82000,Petrol,Hyundai Santro Xing GL Plus
2395,760000,Maruti Suzuki,2022,5,Petrol,Maruti Suzuki Baleno Alpha 1.2
2396,850000,Mahindra,2016,99000,Diesel,Mahindra XUV 500 
2397,700000,Tata,1995,180000,Petrol,Tata Estate 
2398,260000,Hyundai,2013,26500,Petrol,Hyundai Eon Era Plus
2399,260000,Hyundai,2013,26500,Petrol,Hyundai Eon Era Plus
2400,360000,Maruti Suzuki,2010,48000,Diesel,Maruti Suzuki Swift VDi ABS
2401,130000,Chevrolet,2011,50240,Petrol,Chevrolet Spark 1.0 LT
2402,200000,Hyundai,2010,105000,Petrol,Hyundai Accent GLE
2403,110000,Tata,2018,22750,Petrol,Tata Nano 
2404,300000,Ford,2014,33000,Petrol,Ford Fiesta Classic 1.6 Duratec LXI
